seed,variant,Final,BWT,Previous,Incoming
0,L0,0.5853188455656828,-0.21805154044913855,0.6140939001249301,0.7703104617745429
0,L1,0.5946005233951667,-0.20489461713349677,0.6272508234405719,0.7732883067501382
0,L2,0.5802878675368861,-0.22974479916309543,0.6024006414109733,0.768875221345835
0,L3,0.5907884171914636,-0.19482662646511217,0.6373188141089565,0.7704905291661717
0,L4,0.595321715497856,-0.1902982174152541,0.6418472231588146,0.77298807752833
0,D1,0.5845095697239362,-0.21519953091383182,0.6169459096602369,0.768106235653804
0,D2,0.5889536172925854,-0.20825855502766755,0.6238868855464011,0.7704147098389889
