seed,left,right,delta_Final,delta_BWT,delta_Previous,delta_Incoming
0,L4,L0,0.010002869932173142,0.027753323033884447,0.027753323033884447,0.0026776157537871104
0,L4,L1,0.0007211921026892831,0.01459639971824267,0.01459639971824267,-0.00030022922180816813
0,L4,L2,0.015033847960969848,0.039446581747841325,0.039446581747841325,0.004112856182495017
0,L4,L3,0.004533298306392375,0.004528409049858073,0.004528409049858073,0.0024975483621583194
0,L4,D1,0.010812145773919757,0.024901313498577715,0.024901313498577715,0.004881841874526005
0,L4,D2,0.0063680982052705115,0.017960337612413446,0.017960337612413446,0.002573367689341133
