batch_id,block,domain,norm_ratio,pair_index,projected_cosine,projected_dot,projected_dot_pass,projected_norm,projected_zero,projection_active,projection_coefficient,raw_cosine,raw_dot,raw_norm,seed,stage_index
B0/seed0/stage0/REFUGE/pair03,encoder,REFUGE,1.0,3,-0.3387837891203392,-0.0459870865029805,False,0.3510464052091369,False,False,0.0,-0.3387837891203392,-0.0459870865029805,0.3510464052091369,0,0
B0/seed0/stage0/REFUGE/pair03,bottleneck,REFUGE,1.0,3,0.5577220769957589,0.0005251049264442712,True,0.024347269239484288,False,False,0.0,0.5577220769957589,0.0005251049264442712,0.024347269239484288,0,0
B0/seed0/stage0/REFUGE/pair03,dec3,REFUGE,1.0,3,-0.5049851857378052,-0.0002880813433936288,False,0.025243362440676514,False,False,0.0,-0.5049851857378052,-0.0002880813433936288,0.025243362440676514,0,0
B0/seed0/stage0/REFUGE/pair03,dec2,REFUGE,1.0,3,-0.7141350635183886,-0.0010278877247491408,False,0.04667399469259813,False,False,0.0,-0.7141350635183886,-0.0010278877247491408,0.04667399469259813,0,0
B0/seed0/stage0/REFUGE/pair03,dec1,REFUGE,1.0,3,0.09597263818861825,0.13224975288552132,True,2.096313457104497,False,False,0.0,0.09597263818861825,0.13224975288552132,2.096313457104497,0,0
B0/seed0/stage0/REFUGE/pair03,classifier.mu,REFUGE,1.0,3,0.8829005883758555,0.27205638336876736,True,0.6333210135672022,False,False,0.0,0.8829005883758555,0.27205638336876736,0.6333210135672022,0,0
B0/seed0/stage0/REFUGE/pair04,global,REFUGE,0.8581322493826561,4,-9.81316769518391e-13,-5.09509968937838e-13,True,0.6651635576671224,False,True,-0.509846401242373,-0.5134287122565968,-0.31064859495508335,0.7751294257332059,0,0
B0/seed0/stage0/REFUGE/pair04,encoder,REFUGE,0.8983823499797513,4,-0.10797105265179997,-0.025357655508292838,False,0.5521890935960203,False,True,-0.509846401242373,-0.44979774912678566,-0.11758659887746795,0.6146481991865336,0,0
B0/seed0/stage0/REFUGE/pair04,bottleneck,REFUGE,0.6821731204869265,4,-0.606017297726935,-0.0018014475690741783,False,0.04923177273640051,False,True,-0.509846401242373,-0.8399682113419279,-0.003660200310108963,0.07216903049662746,0,0
B0/seed0/stage0/REFUGE/pair04,dec3,REFUGE,0.7954312126719556,4,-0.7778292598351834,-0.0008518596852416543,False,0.04237317160521878,False,True,-0.509846401242373,-0.8660778506543877,-0.0011924442745187677,0.05327069258808924,0,0
B0/seed0/stage0/REFUGE/pair04,dec2,REFUGE,0.9578509302097407,4,0.11309386800594273,5.685105532261758e-05,True,0.02431179378242874,False,True,-0.509846401242373,-0.30701196860997376,-0.00016112274566835365,0.025381604815172217,0,0
B0/seed0/stage0/REFUGE/pair04,dec1,REFUGE,0.8168329228025252,4,0.28031134109270994,0.04748014906999022,True,0.2881439510175135,False,True,-0.509846401242373,-0.620652968215026,-0.12870250724676338,0.35275751377515696,0,0
B0/seed0/stage0/REFUGE/pair04,classifier.mu,REFUGE,0.7434530771580058,4,-0.3134291760462947,-0.0195260373632136,False,0.22291816978082482,False,True,-0.509846401242373,-0.7082201557830639,-0.05934572150055599,0.2998416129138546,0,0
B0/seed0/stage0/REFUGE/pair05,global,REFUGE,0.7791572047676636,5,-5.893506156758304e-13,-5.979557127222535e-13,True,0.8703925290612121,False,True,-0.6007015051041654,-0.6268285652861102,-0.8162420539335039,1.1170948862890306,0,0
B0/seed0/stage0/REFUGE/pair05,encoder,REFUGE,0.7409183217733022,5,-0.520149888454693,-0.24242193949645097,False,0.7303016234164496,False,True,-0.6007015051041654,-0.774315439548857,-0.4870695687366215,0.9856708923981758,0,0
B0/seed0/stage0/REFUGE/pair05,bottleneck,REFUGE,0.9130290125390842,5,0.119728000696187,0.00027893447315857807,True,0.04902648859486317,False,True,-0.6007015051041654,-0.42228878947029375,-0.0010775351236665112,0.05369652872094739,0,0
B0/seed0/stage0/REFUGE/pair05,dec3,REFUGE,0.7277526617106583,5,-0.231927065900208,-0.00017314854075462218,False,0.02464100834207298,False,True,-0.6007015051041654,-0.7063034912330763,-0.0007245609972055212,0.03385904255458404,0,0
B0/seed0/stage0/REFUGE/pair05,dec2,REFUGE,0.6704048809733064,5,0.29277964025847336,0.00018841216323892484,True,0.016397922139193288,False,True,-0.6007015051041654,-0.7675177439150402,-0.0007367486013387956,0.024459729641864294,0,0
B0/seed0/stage0/REFUGE/pair05,dec1,REFUGE,0.9623118546564827,5,0.4868484199526797,0.1521495271585407,True,0.422882952998103,False,True,-0.6007015051041654,-0.5417085470569423,-0.17592464940713565,0.4394448129801538,0,0
B0/seed0/stage0/REFUGE/pair05,classifier.mu,REFUGE,0.7320843697747467,5,0.6925144847992601,0.08997821424167064,True,0.20526332799099986,False,True,-0.6007015051041654,-0.8491644202141854,-0.15070899106753427,0.28038206587330483,0,0
B0/seed0/stage0/REFUGE/pair06,global,REFUGE,1.0,6,0.10849334059006234,0.1320625309305546,True,1.740546079716312,False,False,0.0,0.10849334059006234,0.1320625309305546,1.740546079716312,0,0
B0/seed0/stage0/REFUGE/pair06,encoder,REFUGE,1.0,6,0.06438065564941882,0.0387906672858775,True,1.4604941355928982,False,False,0.0,0.06438065564941882,0.0387906672858775,1.4604941355928982,0,0
B0/seed0/stage0/REFUGE/pair06,bottleneck,REFUGE,1.0,6,0.6321578633836716,0.0006764031925085254,True,0.07887917596508731,False,False,0.0,0.6321578633836716,0.0006764031925085254,0.07887917596508731,0,0
B0/seed0/stage0/REFUGE/pair06,dec3,REFUGE,1.0,6,-0.3870162344873127,-0.00030596904808021305,False,0.06524221142528792,False,False,0.0,-0.3870162344873127,-0.00030596904808021305,0.06524221142528792,0,0
B0/seed0/stage0/REFUGE/pair06,dec2,REFUGE,1.0,6,0.2965033594924383,0.00024087230242832101,True,0.05267229267910654,False,False,0.0,0.2965033594924383,0.00024087230242832101,0.05267229267910654,0,0
B0/seed0/stage0/REFUGE/pair06,dec1,REFUGE,1.0,6,0.5251623559150637,0.17750694311369652,True,0.8200980831242196,False,False,0.0,0.5251623559150637,0.17750694311369652,0.8200980831242196,0,0
B0/seed0/stage0/REFUGE/pair06,classifier.mu,REFUGE,1.0,6,-0.47980696758594904,-0.08484638591587612,False,0.45895950649474687,False,False,0.0,-0.47980696758594904,-0.08484638591587612,0.45895950649474687,0,0
B0/seed0/stage0/REFUGE/pair07,global,REFUGE,1.0,7,0.38884523292211404,0.6240000344179146,True,0.7548130792296307,False,False,0.0,0.38884523292211404,0.6240000344179146,0.7548130792296307,0,0
B0/seed0/stage0/REFUGE/pair07,encoder,REFUGE,1.0,7,0.3939001129036599,0.15480081371318624,True,0.5106692392267664,False,False,0.0,0.3939001129036599,0.15480081371318624,0.5106692392267664,0,0
B0/seed0/stage0/REFUGE/pair07,bottleneck,REFUGE,1.0,7,-0.8277874525245362,-0.0034112398954366336,False,0.06492343010436788,False,False,0.0,-0.8277874525245362,-0.0034112398954366336,0.06492343010436788,0,0
B0/seed0/stage0/REFUGE/pair07,dec3,REFUGE,1.0,7,-0.37579111855897396,-0.0006777955502136207,False,0.04254462584531318,False,False,0.0,-0.37579111855897396,-0.0006777955502136207,0.04254462584531318,0,0
B0/seed0/stage0/REFUGE/pair07,dec2,REFUGE,1.0,7,0.559846474864639,0.0011171215529221887,True,0.031370284926260365,False,False,0.0,0.559846474864639,0.0011171215529221887,0.031370284926260365,0,0
B0/seed0/stage0/REFUGE/pair07,dec1,REFUGE,1.0,7,0.8153066112136919,0.5563161951134751,True,0.46488055883167045,False,False,0.0,0.8153066112136919,0.5563161951134751,0.46488055883167045,0,0
B0/seed0/stage0/REFUGE/pair07,classifier.mu,REFUGE,1.0,7,-0.21627338547651456,-0.0841450605160182,False,0.29297881657696606,False,False,0.0,-0.21627338547651456,-0.0841450605160182,0.29297881657696606,0,0
B0/seed0/stage1/RIM_ONE_r3/pair00,global,RIM_ONE_r3,0.8969365143602835,0,-6.1416427993791404e-12,-6.830408634528329e-13,True,0.3925582363115467,False,True,-0.6830667760056321,-0.4421593482074363,-0.05482507560046787,0.43766557613225116,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,encoder,RIM_ONE_r3,0.821664307730293,0,-0.07182750484718203,-0.002191041932586296,False,0.18250583701407824,False,True,-0.6830667760056321,-0.5730191106595504,-0.021273286711437096,0.22211727501979414,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,bottleneck,RIM_ONE_r3,1.983343407643162,0,0.8689667757897458,0.0009556772781321665,True,0.031185809431097423,False,True,-0.6830667760056321,0.19147236325122147,0.00010617353303934114,0.015723857659201847,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,dec3,RIM_ONE_r3,1.3419246699139695,0,0.6931159187933956,0.0003949303479607313,True,0.021004873774921218,False,True,-0.6830667760056321,-0.25365642951886513,-0.00010770413383578555,0.015652796498828683,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,dec2,RIM_ONE_r3,0.8119012626162386,0,0.014031585024260416,1.3795429932297777e-06,True,0.009570401663015728,False,True,-0.6830667760056321,-0.5839059199789536,-7.070793746297824e-05,0.011787642295537814,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,dec1,RIM_ONE_r3,1.0676958480994632,0,0.3518491031289555,0.016441226491533224,True,0.2884432395292482,False,True,-0.6830667760056321,-0.03393953255015643,-0.0014853748503597939,0.2701548760751365,0,1
B0/seed0/stage1/RIM_ONE_r3/pair00,classifier.mu,RIM_ONE_r3,0.7253090178667708,0,-0.530169560304768,-0.015602171728716101,False,0.18997035005897955,False,True,-0.6830667760056321,-0.7885400121534477,-0.03199417550041163,0.2619164320026067,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,global,RIM_ONE_r3,0.9448469129781818,1,-5.599262579976487e-13,-1.332258955932808e-13,True,0.30248441888799416,False,True,-0.13329515961559607,-0.3275123066933512,-0.08247531621508225,0.3201411940211092,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,encoder,RIM_ONE_r3,1.0081516405773558,1,0.16401209101615002,0.018406673630027945,True,0.23630119247548387,False,True,-0.13329515961559607,-0.10474054034529513,-0.011659727354445395,0.23439052515964479,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,bottleneck,RIM_ONE_r3,1.0673913521455214,1,0.49176232914405155,0.00016619334243924786,True,0.017564765412767632,False,True,-0.13329515961559607,0.369051095531357,0.00011684797334964985,0.016455787633524843,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,dec3,RIM_ONE_r3,1.0398005789944151,1,0.28144989208527094,0.00010064141202046305,True,0.01481292409958929,False,True,-0.13329515961559607,0.06678180135253647,2.2965912688195326e-05,0.014245927920058266,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,dec2,RIM_ONE_r3,1.0346465288455735,1,0.40448630655732476,6.479283423900878e-05,True,0.015248989026015127,False,True,-0.13329515961559607,0.3234951403756803,5.008398883053609e-05,0.01473835614471106,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,dec1,RIM_ONE_r3,0.8783789314819924,1,-0.2390830128080433,-0.021651573744528564,False,0.1843313519029071,False,True,-0.13329515961559607,-0.5220658530448478,-0.053825010877517156,0.20985402233168893,0,1
B0/seed0/stage1/RIM_ONE_r3/pair01,classifier.mu,RIM_ONE_r3,0.5710080866123289,1,0.24737323713050582,0.002913272525668728,True,0.030332283785061972,False,True,-0.13329515961559607,-0.8330077587228618,-0.01718047585798803,0.053120585323085424,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,global,RIM_ONE_r3,0.9797469665273314,2,-3.336870669130882e-13,-9.968501718526923e-14,True,0.38184278864359816,False,True,-0.09975039599459104,-0.2002395604781684,-0.06105573579355896,0.3897361274789373,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,encoder,RIM_ONE_r3,1.0586714963932342,2,0.48280419483197634,0.06487396204521473,True,0.3226106430515297,False,True,-0.09975039599459104,0.3747927456215018,0.04756958290470216,0.30473158496344255,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,bottleneck,RIM_ONE_r3,1.0473943013611084,2,0.5354590508375932,0.00033705534030574523,True,0.0263855096503694,False,True,-0.09975039599459104,0.46637221949389246,0.000280283424329086,0.025191572663781858,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,dec3,RIM_ONE_r3,1.044362760187001,2,0.40410064645779076,0.00013978266523324417,True,0.016886662667648548,False,True,-0.09975039599459104,0.29565820883186283,9.792697423987951e-05,0.01616934585509815,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,dec2,RIM_ONE_r3,1.030432522874636,2,0.30885465135464396,4.301383796733529e-05,True,0.0109438500319031,False,True,-0.09975039599459104,0.19873184547951828,2.6859749408086776e-05,0.01062063724597185,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,dec1,RIM_ONE_r3,0.7668399625369022,2,-0.6999442306549827,-0.05488258514344862,False,0.14140795138858997,False,True,-0.09975039599459104,-0.8366910360176814,-0.08555226273408328,0.18440347177627048,0,1
B0/seed0/stage1/RIM_ONE_r3/pair02,classifier.mu,RIM_ONE_r3,0.926739086616011,2,-0.20298041111982454,-0.010511228745372081,False,0.14362784257935288,False,True,-0.09975039599459104,-0.42016662479724937,-0.023478126112154964,0.15498196272675854,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,global,RIM_ONE_r3,0.7525963117752603,3,-1.8699775214652095e-12,-5.901884883585673e-13,True,0.4615767747944294,False,True,-0.5906299887145627,-0.6584821876879249,-0.2761444341492363,0.6133125655447871,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,encoder,RIM_ONE_r3,1.29353326218549,3,0.6940214240790785,0.11379180392179847,True,0.3150507394044725,False,True,-0.5906299887145627,-0.3642916993657464,-0.04617530578038599,0.243558282275771,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,bottleneck,RIM_ONE_r3,1.0481154702940063,3,0.36277102446710596,0.0002515196277942098,True,0.026863361965805493,False,True,-0.5906299887145627,-0.21453604216892466,-0.00014191569333465488,0.025630155004076092,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,dec3,RIM_ONE_r3,1.2950228118113625,3,0.6484078885404032,0.0006717552874249445,True,0.03433126681989578,False,True,-0.5906299887145627,0.16738296473566525,0.00013390495287770343,0.026510163764510267,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,dec2,RIM_ONE_r3,0.912166928539028,3,0.24936343050797657,9.367119770834681e-05,True,0.017049955609251762,False,True,-0.5906299887145627,-0.4687110355973497,-0.00019302082424751336,0.018691705515524248,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,dec1,RIM_ONE_r3,0.6139944443950316,3,-0.827510846182448,-0.06634308672514036,False,0.2598399461332848,False,True,-0.5906299887145627,-0.9387029802127219,-0.12257043694783898,0.42319592384798366,0,1
B0/seed0/stage1/RIM_ONE_r3/pair03,classifier.mu,RIM_ONE_r3,0.5693092093100222,3,-0.7319686404564616,-0.04846566331017514,False,0.2099723218425052,False,True,-0.5906299887145627,-0.9217047550675751,-0.10719765985630689,0.36881947175416757,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,global,RIM_ONE_r3,1.0,4,0.6011534420260501,0.1003062297887696,True,0.8579421697656898,False,False,0.0,0.6011534420260501,0.1003062297887696,0.8579421697656898,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,encoder,RIM_ONE_r3,1.0,4,0.24948453013460564,0.01281753727537158,True,0.37865889941713615,False,False,0.0,0.24948453013460564,0.01281753727537158,0.37865889941713615,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,bottleneck,RIM_ONE_r3,1.0,4,-0.600039620563096,-0.00013248344396112695,False,0.013888270110599088,False,False,0.0,-0.600039620563096,-0.00013248344396112695,0.013888270110599088,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,dec3,RIM_ONE_r3,1.0,4,0.1359359379005936,3.183220468072401e-05,True,0.014252152149697129,False,False,0.0,0.1359359379005936,3.183220468072401e-05,0.014252152149697129,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,dec2,RIM_ONE_r3,1.0,4,-0.25371754616944664,-1.1544792109929531e-05,False,0.009420837066319158,False,False,0.0,-0.25371754616944664,-1.1544792109929531e-05,0.009420837066319158,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,dec1,RIM_ONE_r3,1.0,4,0.831500660531413,0.06046957303947738,True,0.6518480878782483,False,False,0.0,0.831500660531413,0.06046957303947738,0.6518480878782483,0,1
B0/seed0/stage1/RIM_ONE_r3/pair04,classifier.mu,RIM_ONE_r3,1.0,4,0.8277127003859591,0.027131315505310956,True,0.4090128541077184,False,False,0.0,0.8277127003859591,0.027131315505310956,0.4090128541077184,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,global,RIM_ONE_r3,1.0,5,0.47835159821042633,0.37994167435207377,True,0.6644897324306855,False,False,0.0,0.47835159821042633,0.37994167435207377,0.6644897324306855,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,encoder,RIM_ONE_r3,1.0,5,0.3898028885164222,0.1707110104373465,True,0.3982140546320391,False,False,0.0,0.3898028885164222,0.1707110104373465,0.3982140546320391,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,bottleneck,RIM_ONE_r3,1.0,5,0.5576366286167217,0.0010667169805956014,True,0.03428232034095539,False,False,0.0,0.5576366286167217,0.0010667169805956014,0.03428232034095539,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,dec3,RIM_ONE_r3,1.0,5,0.020151942977385033,1.9104724680313125e-05,True,0.02171285154761873,False,False,0.0,0.020151942977385033,1.9104724680313125e-05,0.02171285154761873,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,dec2,RIM_ONE_r3,1.0,5,0.23402188225823112,9.640655471200658e-05,True,0.017479707317640595,False,False,0.0,0.23402188225823112,9.640655471200658e-05,0.017479707317640595,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,dec1,RIM_ONE_r3,1.0,5,0.8751274760376531,0.1423320345230445,True,0.4265304790816415,False,False,0.0,0.8751274760376531,0.1423320345230445,0.4265304790816415,0,1
B0/seed0/stage1/RIM_ONE_r3/pair05,classifier.mu,RIM_ONE_r3,1.0,5,0.798731052022904,0.06571640113169525,True,0.3147882717565929,False,False,0.0,0.798731052022904,0.06571640113169525,0.3147882717565929,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,global,RIM_ONE_r3,0.9327381973427568,6,-3.8595173334560627e-13,-1.495687254604583e-13,True,0.3873415897839434,False,True,-0.14965508163752456,-0.3605543720686033,-0.1498024102512568,0.4152736436520199,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,encoder,RIM_ONE_r3,0.9717193032847107,6,-0.03232395699094174,-0.00439620789893647,False,0.3092490334157593,False,True,-0.14965508163752456,-0.23821874815907124,-0.03334178218265269,0.31824934666873683,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,bottleneck,RIM_ONE_r3,0.9743342792090495,6,0.004003235879601892,1.448408193497432e-06,True,0.015176921440825808,False,True,-0.14965508163752456,-0.22513979252899133,-8.36034254050421e-05,0.015576708902355579,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,dec3,RIM_ONE_r3,1.1867693918029951,6,0.6562282596570972,0.00013232649809953465,True,0.010359484622560295,False,True,-0.14965508163752456,0.4450784049257851,7.562442346694609e-05,0.008729147123369677,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,dec2,RIM_ONE_r3,1.4053854124445488,6,0.8080108076103985,0.00011603800093851806,True,0.007248661223730453,False,True,-0.14965508163752456,0.5607168182986553,5.7296911133968534e-05,0.005157774628613813,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,dec1,RIM_ONE_r3,0.7046463922162911,6,-0.11118496826710955,-0.010889917617848093,False,0.12748361650676668,False,True,-0.14965508163752456,-0.7138708365291809,-0.09922632924334535,0.180918568398255,0,1
B0/seed0/stage1/RIM_ONE_r3/pair06,classifier.mu,RIM_ONE_r3,0.9955756995373277,6,0.16651652640261047,0.0150363126094035,True,0.19430972460102178,False,True,-0.14965508163752456,-0.1905570019316933,-0.01728361673445456,0.19517322961109138,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,global,RIM_ONE_r3,1.0,7,0.4417667641177221,0.09905030618987576,True,0.4335569832385054,False,False,0.0,0.4417667641177221,0.09905030618987576,0.4335569832385054,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,encoder,RIM_ONE_r3,1.0,7,0.4412799228902135,0.053243659784689375,True,0.24770112198547817,False,False,0.0,0.4412799228902135,0.053243659784689375,0.24770112198547817,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,bottleneck,RIM_ONE_r3,1.0,7,0.0797064258954061,6.650283917978796e-05,True,0.02071164070267515,False,False,0.0,0.0797064258954061,6.650283917978796e-05,0.02071164070267515,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,dec3,RIM_ONE_r3,1.0,7,0.12556525906338484,5.1604353986312873e-05,True,0.01500185394108502,False,False,0.0,0.12556525906338484,5.1604353986312873e-05,0.01500185394108502,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,dec2,RIM_ONE_r3,1.0,7,0.4388826070033814,4.635737647544709e-05,True,0.012173369462203798,False,False,0.0,0.4388826070033814,4.635737647544709e-05,0.012173369462203798,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,dec1,RIM_ONE_r3,1.0,7,0.7283085591398392,0.02712582457850611,True,0.26881707716958997,False,False,0.0,0.7283085591398392,0.02712582457850611,0.26881707716958997,0,1
B0/seed0/stage1/RIM_ONE_r3/pair07,classifier.mu,RIM_ONE_r3,1.0,7,0.8666414885212806,0.018516357257038665,True,0.23141083012183833,False,False,0.0,0.8666414885212806,0.018516357257038665,0.23141083012183833,0,1
B0/seed0/stage2/Drishti_GS/pair00,global,Drishti_GS,1.0,0,0.7857263461912468,1.371272916163265,True,2.0303681933838704,False,False,0.0,0.7857263461912468,1.371272916163265,2.0303681933838704,0,2
B0/seed0/stage2/Drishti_GS/pair00,encoder,Drishti_GS,1.0,0,0.7050190085466771,0.45652485829159983,True,1.2146113315606173,False,False,0.0,0.7050190085466771,0.45652485829159983,1.2146113315606173,0,2
B0/seed0/stage2/Drishti_GS/pair00,bottleneck,Drishti_GS,1.0,0,0.305798296316403,0.0002537814959311673,True,0.02103431220883714,False,False,0.0,0.305798296316403,0.0002537814959311673,0.02103431220883714,0,2
