seed,stage_index,domain,case_id,class_id,candidate,level,newly_selected,deselected,new_nonignore_count,removed_nonignore_count,new_correct,removed_correct,newly_selected_precision,removed_precision
0,0,REFUGE,REFUGE_train_n0280,1,Q2,case,2464,2464,2464,2464,650,1254,0.2637987012987013,0.5089285714285714
0,0,REFUGE,REFUGE_train_n0280,2,Q1,case,354,354,354,354,88,110,0.24858757062146894,0.3107344632768362
0,0,REFUGE,REFUGE_train_n0280,2,Q2,case,354,354,354,354,88,110,0.24858757062146894,0.3107344632768362
0,0,REFUGE,REFUGE_train_n0281,0,Q1,case,19806,19806,19806,19806,19800,19646,0.9996970614965162,0.9919216399070988
0,0,REFUGE,REFUGE_train_n0281,0,Q2,case,19806,19806,19806,19806,19800,19646,0.9996970614965162,0.9919216399070988
0,0,REFUGE,REFUGE_train_n0281,1,Q1,case,1138,1138,1138,1138,636,877,0.5588752196836555,0.7706502636203867
0,0,REFUGE,REFUGE_train_n0281,1,Q2,case,1138,1138,1138,1138,636,877,0.5588752196836555,0.7706502636203867
0,0,REFUGE,REFUGE_train_n0281,2,Q1,case,305,305,305,305,3,49,0.009836065573770493,0.16065573770491803
0,0,REFUGE,REFUGE_train_n0281,2,Q2,case,305,305,305,305,3,49,0.009836065573770493,0.16065573770491803
0,0,REFUGE,REFUGE_train_n0289,0,Q1,case,22925,22925,22925,22925,22842,22923,0.9963794983642312,0.9999127589967285
0,0,REFUGE,REFUGE_train_n0289,0,Q2,case,22925,22925,22925,22925,22842,22923,0.9963794983642312,0.9999127589967285
0,0,REFUGE,REFUGE_train_n0289,1,Q1,case,1360,1360,1360,1360,1294,49,0.9514705882352941,0.03602941176470588
0,0,REFUGE,REFUGE_train_n0289,1,Q2,case,1360,1360,1360,1360,1294,49,0.9514705882352941,0.03602941176470588
0,0,REFUGE,REFUGE_train_n0289,2,Q1,case,223,223,223,223,59,210,0.2645739910313901,0.9417040358744395
0,0,REFUGE,REFUGE_train_n0289,2,Q2,case,223,223,223,223,59,210,0.2645739910313901,0.9417040358744395
0,0,REFUGE,REFUGE_train_n0292,0,Q1,case,16290,16290,16290,16290,16288,15831,0.99987722529159,0.9718232044198895
0,0,REFUGE,REFUGE_train_n0292,0,Q2,case,16290,16290,16290,16290,16288,15831,0.99987722529159,0.9718232044198895
0,0,REFUGE,REFUGE_train_n0292,1,Q1,case,1349,1349,1349,1349,620,917,0.45959970348406226,0.6797627872498146
0,0,REFUGE,REFUGE_train_n0292,1,Q2,case,1349,1349,1349,1349,620,917,0.45959970348406226,0.6797627872498146
0,0,REFUGE,REFUGE_train_n0292,2,Q1,case,181,181,181,181,2,99,0.011049723756906077,0.5469613259668509
0,0,REFUGE,REFUGE_train_n0292,2,Q2,case,181,181,181,181,2,99,0.011049723756906077,0.5469613259668509
0,0,REFUGE,REFUGE_train_n0295,0,Q1,case,14985,14985,14985,14985,14953,14703,0.9978645311978646,0.9811811811811811
0,0,REFUGE,REFUGE_train_n0295,0,Q2,case,14985,14985,14985,14985,14953,14703,0.9978645311978646,0.9811811811811811
0,0,REFUGE,REFUGE_train_n0295,1,Q1,case,1530,1530,1530,1530,501,1255,0.32745098039215687,0.8202614379084967
0,0,REFUGE,REFUGE_train_n0295,1,Q2,case,1530,1530,1530,1530,501,1255,0.32745098039215687,0.8202614379084967
0,0,REFUGE,REFUGE_train_n0295,2,Q1,case,235,235,235,235,33,70,0.14042553191489363,0.2978723404255319
0,0,REFUGE,REFUGE_train_n0295,2,Q2,case,235,235,235,235,33,70,0.14042553191489363,0.2978723404255319
0,0,REFUGE,REFUGE_train_n0297,0,Q1,case,12146,12146,12146,12146,11971,11996,0.985591964432735,0.9876502552280586
0,0,REFUGE,REFUGE_train_n0297,0,Q2,case,12146,12146,12146,12146,11971,11996,0.985591964432735,0.9876502552280586
0,0,REFUGE,REFUGE_train_n0297,1,Q1,case,3950,3950,3950,3950,515,2045,0.13037974683544304,0.5177215189873418
0,0,REFUGE,REFUGE_train_n0297,1,Q2,case,3950,3950,3950,3950,515,2045,0.13037974683544304,0.5177215189873418
0,0,REFUGE,REFUGE_train_n0297,2,Q1,case,1083,1083,1083,1083,156,122,0.1440443213296399,0.11265004616805172
0,0,REFUGE,REFUGE_train_n0297,2,Q2,case,1083,1083,1083,1083,156,122,0.1440443213296399,0.11265004616805172
0,0,REFUGE,REFUGE_train_n0308,0,Q1,case,19756,19756,19756,19756,19750,19698,0.9996962947965176,0.9970641830330026
0,0,REFUGE,REFUGE_train_n0308,0,Q2,case,19756,19756,19756,19756,19750,19698,0.9996962947965176,0.9970641830330026
0,0,REFUGE,REFUGE_train_n0308,1,Q1,case,999,999,999,999,866,404,0.8668668668668669,0.4044044044044044
0,0,REFUGE,REFUGE_train_n0308,1,Q2,case,999,999,999,999,866,404,0.8668668668668669,0.4044044044044044
0,0,REFUGE,REFUGE_train_n0308,2,Q1,case,882,882,882,882,4,396,0.0045351473922902496,0.4489795918367347
0,0,REFUGE,REFUGE_train_n0308,2,Q2,case,882,882,882,882,4,396,0.0045351473922902496,0.4489795918367347
0,0,REFUGE,REFUGE_train_n0309,0,Q1,case,14293,14293,14293,14293,13897,13305,0.9722941299937032,0.9308752536206535
0,0,REFUGE,REFUGE_train_n0309,0,Q2,case,14293,14293,14293,14293,13897,13305,0.9722941299937032,0.9308752536206535
0,0,REFUGE,REFUGE_train_n0309,1,Q1,case,3856,3856,3856,3856,444,640,0.11514522821576763,0.16597510373443983
0,0,REFUGE,REFUGE_train_n0309,1,Q2,case,3856,3856,3856,3856,444,640,0.11514522821576763,0.16597510373443983
0,0,REFUGE,REFUGE_train_n0309,2,Q1,case,2202,2202,2202,2202,4,131,0.0018165304268846503,0.059491371480472295
0,0,REFUGE,REFUGE_train_n0309,2,Q2,case,2202,2202,2202,2202,4,131,0.0018165304268846503,0.059491371480472295
0,0,REFUGE,REFUGE_train_n0317,0,Q1,case,15092,15092,15092,15092,15065,14853,0.9982109727007686,0.9841637953882851
0,0,REFUGE,REFUGE_train_n0317,0,Q2,case,15092,15092,15092,15092,15065,14853,0.9982109727007686,0.9841637953882851
0,0,REFUGE,REFUGE_train_n0317,1,Q1,case,1806,1806,1806,1806,147,1156,0.08139534883720931,0.6400885935769657
0,0,REFUGE,REFUGE_train_n0317,1,Q2,case,1806,1806,1806,1806,147,1156,0.08139534883720931,0.6400885935769657
0,0,REFUGE,REFUGE_train_n0317,2,Q1,case,1119,1119,1119,1119,334,168,0.29848078641644327,0.15013404825737264
0,0,REFUGE,REFUGE_train_n0317,2,Q2,case,1119,1119,1119,1119,334,168,0.29848078641644327,0.15013404825737264
0,0,REFUGE,REFUGE_train_n0320,0,Q1,case,13651,13651,13651,13651,13229,13074,0.9690865138085122,0.9577320342832027
0,0,REFUGE,REFUGE_train_n0320,0,Q2,case,13651,13651,13651,13651,13229,13074,0.9690865138085122,0.9577320342832027
0,0,REFUGE,REFUGE_train_n0320,1,Q1,case,1012,1012,1012,1012,831,821,0.8211462450592886,0.8112648221343873
0,0,REFUGE,REFUGE_train_n0320,1,Q2,case,1012,1012,1012,1012,831,821,0.8211462450592886,0.8112648221343873
0,0,REFUGE,REFUGE_train_n0320,2,Q1,case,102,102,102,102,43,59,0.4215686274509804,0.5784313725490197
0,0,REFUGE,REFUGE_train_n0320,2,Q2,case,102,102,102,102,43,59,0.4215686274509804,0.5784313725490197
0,0,REFUGE,REFUGE_train_n0322,0,Q1,case,10410,10410,10410,10410,10410,8914,1.0,0.8562920268972142
0,0,REFUGE,REFUGE_train_n0322,0,Q2,case,10410,10410,10410,10410,10410,8914,1.0,0.8562920268972142
0,0,REFUGE,REFUGE_train_n0322,1,Q1,case,205,205,205,205,13,158,0.06341463414634146,0.7707317073170732
0,0,REFUGE,REFUGE_train_n0322,1,Q2,case,205,205,205,205,13,158,0.06341463414634146,0.7707317073170732
0,0,REFUGE,REFUGE_train_n0322,2,Q1,case,182,182,182,182,6,19,0.03296703296703297,0.1043956043956044
0,0,REFUGE,REFUGE_train_n0322,2,Q2,case,182,182,182,182,6,19,0.03296703296703297,0.1043956043956044
0,0,REFUGE,REFUGE_train_n0325,0,Q1,case,11824,11824,11824,11824,11815,11758,0.9992388362652233,0.9944181326116374
0,0,REFUGE,REFUGE_train_n0325,0,Q2,case,11824,11824,11824,11824,11815,11758,0.9992388362652233,0.9944181326116374
0,0,REFUGE,REFUGE_train_n0325,1,Q1,case,1695,1695,1695,1695,26,281,0.015339233038348082,0.1657817109144543
0,0,REFUGE,REFUGE_train_n0325,1,Q2,case,1695,1695,1695,1695,26,281,0.015339233038348082,0.1657817109144543
0,0,REFUGE,REFUGE_train_n0325,2,Q1,case,268,268,268,268,170,139,0.6343283582089553,0.5186567164179104
0,0,REFUGE,REFUGE_train_n0325,2,Q2,case,268,268,268,268,170,139,0.6343283582089553,0.5186567164179104
0,0,REFUGE,REFUGE_train_n0336,0,Q1,case,16262,16262,16262,16262,16186,16244,0.9953265281023245,0.9988931250768663
0,0,REFUGE,REFUGE_train_n0336,0,Q2,case,16262,16262,16262,16262,16186,16244,0.9953265281023245,0.9988931250768663
0,0,REFUGE,REFUGE_train_n0336,1,Q1,case,871,871,871,871,810,315,0.9299655568312285,0.3616532721010333
0,0,REFUGE,REFUGE_train_n0336,1,Q2,case,871,871,871,871,810,315,0.9299655568312285,0.3616532721010333
0,0,REFUGE,REFUGE_train_n0336,2,Q1,case,580,580,580,580,3,426,0.005172413793103448,0.7344827586206897
0,0,REFUGE,REFUGE_train_n0336,2,Q2,case,580,580,580,580,3,426,0.005172413793103448,0.7344827586206897
0,0,REFUGE,REFUGE_train_n0337,0,Q1,case,11410,11410,11410,11410,11410,11209,1.0,0.9823838737949168
0,0,REFUGE,REFUGE_train_n0337,0,Q2,case,11410,11410,11410,11410,11410,11209,1.0,0.9823838737949168
0,0,REFUGE,REFUGE_train_n0337,1,Q1,case,1357,1357,1357,1357,840,848,0.6190125276344879,0.6249078850405306
0,0,REFUGE,REFUGE_train_n0337,1,Q2,case,1357,1357,1357,1357,840,848,0.6190125276344879,0.6249078850405306
0,0,REFUGE,REFUGE_train_n0337,2,Q1,case,766,766,766,766,51,214,0.06657963446475196,0.2793733681462141
0,0,REFUGE,REFUGE_train_n0337,2,Q2,case,766,766,766,766,51,214,0.06657963446475196,0.2793733681462141
0,0,REFUGE,REFUGE_train_n0340,0,Q1,case,19574,19574,19574,19574,19408,19554,0.9915193624195361,0.9989782364360887
0,0,REFUGE,REFUGE_train_n0340,0,Q2,case,19574,19574,19574,19574,19408,19554,0.9915193624195361,0.9989782364360887
0,0,REFUGE,REFUGE_train_n0340,1,Q1,case,1019,1019,1019,1019,820,295,0.8047105004906772,0.28949950932286556
0,0,REFUGE,REFUGE_train_n0340,1,Q2,case,1019,1019,1019,1019,820,295,0.8047105004906772,0.28949950932286556
0,0,REFUGE,REFUGE_train_n0340,2,Q1,case,241,241,241,241,145,118,0.6016597510373444,0.4896265560165975
0,0,REFUGE,REFUGE_train_n0340,2,Q2,case,241,241,241,241,145,118,0.6016597510373444,0.4896265560165975
0,0,REFUGE,REFUGE_train_n0341,0,Q1,case,15131,15131,15131,15131,14981,14896,0.9900865772255634,0.984468970986716
0,0,REFUGE,REFUGE_train_n0341,0,Q2,case,15131,15131,15131,15131,14981,14896,0.9900865772255634,0.984468970986716
0,0,REFUGE,REFUGE_train_n0341,1,Q1,case,2355,2355,2355,2355,1085,1906,0.4607218683651805,0.8093418259023355
0,0,REFUGE,REFUGE_train_n0341,1,Q2,case,2355,2355,2355,2355,1085,1906,0.4607218683651805,0.8093418259023355
0,0,REFUGE,REFUGE_train_n0341,2,Q1,case,43,43,43,43,21,39,0.4883720930232558,0.9069767441860465
0,0,REFUGE,REFUGE_train_n0341,2,Q2,case,43,43,43,43,21,39,0.4883720930232558,0.9069767441860465
0,0,REFUGE,REFUGE_train_n0342,0,Q1,case,12777,12777,12777,12777,12613,12382,0.9871644360961102,0.96908507474368
0,0,REFUGE,REFUGE_train_n0342,0,Q2,case,12777,12777,12777,12777,12613,12382,0.9871644360961102,0.96908507474368
0,0,REFUGE,REFUGE_train_n0342,1,Q1,case,2710,2710,2710,2710,9,1070,0.0033210332103321034,0.3948339483394834
0,0,REFUGE,REFUGE_train_n0342,1,Q2,case,2710,2710,2710,2710,9,1070,0.0033210332103321034,0.3948339483394834
0,0,REFUGE,REFUGE_train_n0342,2,Q1,case,613,613,613,613,113,150,0.18433931484502447,0.24469820554649266
0,0,REFUGE,REFUGE_train_n0342,2,Q2,case,613,613,613,613,113,150,0.18433931484502447,0.24469820554649266
0,0,REFUGE,REFUGE_train_n0347,0,Q1,case,14756,14756,14756,14756,14503,14650,0.9828544320954188,0.9928164814312822
0,0,REFUGE,REFUGE_train_n0347,0,Q2,case,14756,14756,14756,14756,14503,14650,0.9828544320954188,0.9928164814312822
0,0,REFUGE,REFUGE_train_n0347,1,Q1,case,1925,1925,1925,1925,765,1419,0.3974025974025974,0.7371428571428571
0,0,REFUGE,REFUGE_train_n0347,1,Q2,case,1925,1925,1925,1925,765,1419,0.3974025974025974,0.7371428571428571
0,0,REFUGE,REFUGE_train_n0347,2,Q1,case,337,337,337,337,42,112,0.12462908011869436,0.3323442136498516
0,0,REFUGE,REFUGE_train_n0347,2,Q2,case,337,337,337,337,42,112,0.12462908011869436,0.3323442136498516
0,0,REFUGE,REFUGE_train_n0349,0,Q1,case,14267,14267,14267,14267,14159,14181,0.9924300834092661,0.9939721034555268
0,0,REFUGE,REFUGE_train_n0349,0,Q2,case,14267,14267,14267,14267,14159,14181,0.9924300834092661,0.9939721034555268
0,0,REFUGE,REFUGE_train_n0349,1,Q1,case,1685,1685,1685,1685,729,630,0.4326409495548961,0.37388724035608306
0,0,REFUGE,REFUGE_train_n0349,1,Q2,case,1685,1685,1685,1685,729,630,0.4326409495548961,0.37388724035608306
0,0,REFUGE,REFUGE_train_n0349,2,Q1,case,710,710,710,710,10,381,0.014084507042253521,0.5366197183098591
0,0,REFUGE,REFUGE_train_n0349,2,Q2,case,710,710,710,710,10,381,0.014084507042253521,0.5366197183098591
0,0,REFUGE,REFUGE_train_n0351,0,Q1,case,15764,15764,15764,15764,15757,15542,0.9995559502664298,0.9859172798782035
0,0,REFUGE,REFUGE_train_n0351,0,Q2,case,15764,15764,15764,15764,15757,15542,0.9995559502664298,0.9859172798782035
0,0,REFUGE,REFUGE_train_n0351,1,Q1,case,1375,1375,1375,1375,331,880,0.24072727272727273,0.64
0,0,REFUGE,REFUGE_train_n0351,1,Q2,case,1375,1375,1375,1375,331,880,0.24072727272727273,0.64
0,0,REFUGE,REFUGE_train_n0351,2,Q1,case,611,611,611,611,196,155,0.32078559738134205,0.25368248772504093
0,0,REFUGE,REFUGE_train_n0351,2,Q2,case,611,611,611,611,196,155,0.32078559738134205,0.25368248772504093
0,0,REFUGE,REFUGE_train_n0353,0,Q1,case,18758,18758,18758,18758,18625,18315,0.9929096918648044,0.9763834097451753
0,0,REFUGE,REFUGE_train_n0353,0,Q2,case,18758,18758,18758,18758,18625,18315,0.9929096918648044,0.9763834097451753
0,0,REFUGE,REFUGE_train_n0353,1,Q1,case,1941,1941,1941,1941,359,1297,0.18495620814013394,0.6682122617207625
0,0,REFUGE,REFUGE_train_n0353,1,Q2,case,1941,1941,1941,1941,359,1297,0.18495620814013394,0.6682122617207625
0,0,REFUGE,REFUGE_train_n0353,2,Q1,case,510,510,510,510,61,133,0.11960784313725491,0.2607843137254902
0,0,REFUGE,REFUGE_train_n0353,2,Q2,case,510,510,510,510,61,133,0.11960784313725491,0.2607843137254902
0,0,REFUGE,REFUGE_train_n0354,0,Q1,case,11878,11878,11878,11878,11279,11837,0.9495706347870012,0.9965482404445193
0,0,REFUGE,REFUGE_train_n0354,0,Q2,case,11878,11878,11878,11878,11279,11837,0.9495706347870012,0.9965482404445193
0,0,REFUGE,REFUGE_train_n0354,1,Q1,case,3412,3412,3412,3412,1634,2121,0.47889800703399765,0.6216295427901524
0,0,REFUGE,REFUGE_train_n0354,1,Q2,case,3412,3412,3412,3412,1634,2121,0.47889800703399765,0.6216295427901524
0,0,REFUGE,REFUGE_train_n0354,2,Q1,case,670,670,670,670,3,352,0.004477611940298508,0.5253731343283582
0,0,REFUGE,REFUGE_train_n0354,2,Q2,case,670,670,670,670,3,352,0.004477611940298508,0.5253731343283582
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,0,Q1,case,28166,28166,28166,28166,28144,28122,0.9992189164240574,0.9984378328481147
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,0,Q2,case,23246,23246,23246,23246,23192,23204,0.9976770197023144,0.9981932375462446
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,1,Q1,case,2859,2859,2859,2859,449,683,0.15704791885274572,0.23889471843301854
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,1,Q2,case,2869,2869,2869,2869,462,650,0.16103171836876962,0.2265597769257581
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,2,Q1,case,455,455,455,455,448,380,0.9846153846153847,0.8351648351648352
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-22-L,2,Q2,case,379,379,379,379,369,318,0.9736147757255936,0.8390501319261213
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,0,Q1,case,25482,25482,25482,25482,25482,25466,1.0,0.9993721058001727
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,0,Q2,case,18019,18019,18019,18019,18019,18003,1.0,0.9991120483933625
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,1,Q1,case,4634,4634,4634,4634,47,2174,0.010142425550280535,0.4691411307725507
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,1,Q2,case,4632,4632,4632,4632,56,2174,0.012089810017271158,0.46934369602763387
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,2,Q1,case,1295,1295,1295,1295,907,732,0.7003861003861004,0.5652509652509653
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-27-R,2,Q2,case,946,946,946,946,689,497,0.7283298097251586,0.5253699788583509
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,0,Q1,case,17577,17577,17577,17577,17058,16205,0.9704727769243898,0.9219434488251692
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,0,Q2,case,14103,14103,14103,14103,13704,12859,0.9717081472027228,0.9117918173438275
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,1,Q1,case,5780,5780,5780,5780,3,2,0.0005190311418685121,0.00034602076124567473
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,1,Q2,case,5780,5780,5780,5780,3,2,0.0005190311418685121,0.00034602076124567473
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,2,Q1,case,401,401,401,401,385,159,0.9600997506234414,0.39650872817955113
0,1,RIM_ONE_r3,RIM_ONE_r3_test_G-31-R,2,Q2,case,425,425,425,425,392,153,0.9223529411764706,0.36
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,0,Q1,case,19904,19904,19904,19904,19904,19824,1.0,0.9959807073954984
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,0,Q2,case,15447,15447,15447,15447,15447,15372,1.0,0.9951446882889882
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,1,Q1,case,3357,3357,3357,3357,927,2312,0.2761394101876676,0.6887101578790586
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,1,Q2,case,3709,3709,3709,3709,1327,2559,0.35777837692100295,0.6899433809652198
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,2,Q1,case,492,492,492,492,126,159,0.25609756097560976,0.3231707317073171
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,2,Q2,case,267,267,267,267,30,65,0.11235955056179775,0.24344569288389514
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,0,Q1,case,22607,22607,22607,22607,22607,22605,1.0,0.9999115318264254
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,0,Q2,case,12219,12219,12219,12219,12219,12217,1.0,0.9998363204844913
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,1,Q1,case,3426,3426,3426,3426,1693,2548,0.4941622883829539,0.7437244600116755
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,1,Q2,case,3335,3335,3335,3335,1632,2445,0.4893553223388306,0.7331334332833583
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,2,Q1,case,472,472,472,472,245,196,0.5190677966101694,0.4152542372881356
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-2-R,2,Q2,case,315,315,315,315,130,134,0.4126984126984127,0.4253968253968254
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,0,Q1,case,26341,26341,26341,26341,26341,26291,1.0,0.9981018184579173
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,0,Q2,case,21603,21603,21603,21603,21603,21553,1.0,0.9976855066425959
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,1,Q1,case,2707,2707,2707,2707,216,1079,0.07979312892500924,0.3985962319911341
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,1,Q2,case,2714,2714,2714,2714,221,1078,0.08142962417096536,0.3971997052321297
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,2,Q1,case,403,403,403,403,10,10,0.02481389578163772,0.02481389578163772
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-22-R,2,Q2,case,374,374,374,374,12,7,0.03208556149732621,0.01871657754010695
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,0,Q1,case,30086,30086,30086,30086,30086,29808,1.0,0.9907598218440471
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,0,Q2,case,19905,19905,19905,19905,19905,19627,1.0,0.9860336598844511
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,1,Q1,case,2178,2178,2178,2178,1421,1865,0.6524334251606979,0.8562901744719926
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,1,Q2,case,2074,2074,2074,2074,1310,1767,0.6316297010607522,0.851976856316297
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,2,Q1,case,100,100,100,100,94,65,0.94,0.65
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-29-L,2,Q2,case,109,109,109,109,86,87,0.7889908256880734,0.7981651376146789
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,0,Q1,case,30406,30406,30406,30406,30406,30282,1.0,0.9959218575281195
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,0,Q2,case,22480,22480,22480,22480,22480,22356,1.0,0.9944839857651245
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,1,Q1,case,3455,3455,3455,3455,1256,3047,0.36353111432706225,0.8819102749638206
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,1,Q2,case,3593,3593,3593,3593,1416,3172,0.3940996381853604,0.8828277205677707
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,2,Q1,case,878,878,878,878,357,201,0.40660592255125283,0.22892938496583143
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-32-R,2,Q2,case,498,498,498,498,224,106,0.4497991967871486,0.21285140562248997
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,0,Q1,case,17061,17061,17061,17061,17061,16746,1.0,0.9815368384033761
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,0,Q2,case,12588,12588,12588,12588,12588,12279,1.0,0.9754528122020972
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,1,Q1,case,5988,5988,5988,5988,651,3568,0.10871743486973948,0.5958583834335337
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,1,Q2,case,5986,5986,5986,5986,726,3568,0.12128299365185433,0.5960574674239894
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,2,Q1,case,178,178,178,178,36,11,0.20224719101123595,0.06179775280898876
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-37-L,2,Q2,case,78,78,78,78,0,16,0.0,0.20512820512820512
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,0,Q1,case,22816,22816,22816,22816,22808,22118,0.9996493688639552,0.9694074333800842
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,0,Q2,case,11526,11526,11526,11526,11479,11034,0.9959222627103939,0.9573138990109318
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,1,Q1,case,2725,2725,2725,2725,1547,2190,0.5677064220183486,0.8036697247706422
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,1,Q2,case,2688,2688,2688,2688,1472,2162,0.5476190476190477,0.8043154761904762
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,2,Q1,case,820,820,820,820,199,201,0.2426829268292683,0.2451219512195122
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,2,Q2,case,439,439,439,439,28,78,0.06378132118451026,0.1776765375854214
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,0,Q1,case,19451,19451,19451,19451,19451,19374,1.0,0.9960413346357514
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,0,Q2,case,15569,15569,15569,15569,15569,15492,1.0,0.9950542745198793
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,1,Q1,case,3900,3900,3900,3900,588,2976,0.15076923076923077,0.7630769230769231
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,1,Q2,case,4118,4118,4118,4118,892,3169,0.21661000485672657,0.7695483244293346
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,2,Q1,case,438,438,438,438,236,22,0.5388127853881278,0.0502283105022831
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,2,Q2,case,349,349,349,349,215,31,0.6160458452722063,0.08882521489971347
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,0,Q1,case,23925,23925,23925,23925,23925,23472,1.0,0.9810658307210032
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,0,Q2,case,18207,18207,18207,18207,18203,17754,0.9997803042785742,0.9751194595485253
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,1,Q1,case,2330,2330,2330,2330,1660,1875,0.7124463519313304,0.8047210300429185
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,1,Q2,case,2256,2256,2256,2256,1579,1799,0.6999113475177305,0.7974290780141844
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,2,Q1,case,412,412,412,412,160,57,0.3883495145631068,0.1383495145631068
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-48-R,2,Q2,case,367,367,367,367,68,131,0.18528610354223432,0.3569482288828338
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-50-R,0,Q1,case,17947,17947,17947,17947,17936,17627,0.9993870841923441,0.9821697219591018
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-50-R,0,Q2,case,13605,13605,13605,13605,13588,13327,0.9987504593899301,0.9795663359059169
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-50-R,1,Q1,case,3231,3231,3231,3231,1515,2639,0.4688950789229341,0.8167749922624574
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-50-R,1,Q2,case,3147,3147,3147,3147,1439,2570,0.4572608833809978,0.8166507785192246
0,1,RIM_ONE_r3,RIM_ONE_r3_test_N-50-R,2,Q1,case,890,890,890,890,137,123,0.15393258426966291,0.13820224719101123
