seed,stage_index,case_id,class_id,pixels,active_pixels,null_pixels,target_active_count,selected_active_count,R1_mass,MMPR_mass,mass_difference,R1_null_mass,MMPR_null_mass,newly_selected,deselected,tied_score_rows,tied_score_groups,cutoff_score,cutoff_tie_rows,hash_collisions,stratum_mask_sha256,GT_received_by_builder,candidate
0,1,RIM_ONE_r3_train_N-25-L,2,6718,6718,0,2970,2970,2970,2970,0,0,0,906,906,0,0,0.6106049275097811,1,0,07dee185d3052dec4eb0e947fc39b447f5df5902c30fa7ba80ecc7f4d164c974,False,Q1
0,1,RIM_ONE_r3_train_N-25-L,0,132899,132899,0,41725,41725,41725,41725,0,0,0,11433,11433,82694,5672,0.999998927116394,480,0,fc32b9b0db7146652c1d09c78cd21061aa3b9266a6e0dfb08bbe274e2eedba0a,False,Q2
0,1,RIM_ONE_r3_train_N-25-L,1,7839,7839,0,3935,3935,3935,3935,0,0,0,1872,1872,0,0,0.004579688640072828,1,0,8f02411addd9498414fb71f9c03db7a3968ba5f6cae6bb83e7ef6bb24f1e3075,False,Q2
0,1,RIM_ONE_r3_train_N-25-L,2,6718,6718,0,2970,2970,2970,2970,0,0,0,452,452,0,0,0.7196193417620912,1,0,fd6cc39fb812664c8c3510019525d717f26d7421da07505ed4b736648146bfd5,False,Q2
0,1,RIM_ONE_r3_train_N-55-L,0,134505,134505,0,53609,53609,53609,53609,0,0,0,20867,20867,21644,7136,0.9997114539131697,1,0,7b8f8d6600d98bde530812369761128129a5fd17de6505c6cbf672ad40f24608,False,Q1
0,1,RIM_ONE_r3_train_N-55-L,1,8280,8280,0,4636,4636,4636,4636,0,0,0,1781,1781,0,0,0.0017624075538617684,1,0,5c134484d3d51a9942fa1565f4aa86fd97de4d72b53cc02f56b8f776e372d30a,False,Q1
0,1,RIM_ONE_r3_train_N-55-L,2,4671,4671,0,1981,1981,1981,1981,0,0,0,455,455,0,0,0.629634188108165,1,0,4733b007e2440e887da40af0b8b989911e3c1a70adc5505b766c1b1551339528,False,Q1
0,1,RIM_ONE_r3_train_N-55-L,0,134505,134505,0,53609,53609,53609,53609,0,0,0,13514,13514,52153,11525,0.9999532624285882,1,0,be0062ba8823586a32bfdb74fb3f63fcefaacd612b68c227061dde0c95f9c98d,False,Q2
0,1,RIM_ONE_r3_train_N-55-L,1,8280,8280,0,4636,4636,4636,4636,0,0,0,1887,1887,0,0,0.005343912996318176,1,0,b80ec0a662adfab73b662af2d7c60fb7ef3ef3de098633056fd03c3d37905b8a,False,Q2
0,1,RIM_ONE_r3_train_N-55-L,2,4671,4671,0,1981,1981,1981,1981,0,0,0,384,384,0,0,0.769470756171682,1,0,0ebd8c54a6f7e9e750a13872c88430fb3fe4c64f24b699845859c4a36e20666c,False,Q2
0,1,RIM_ONE_r3_train_N-56-R,0,135116,135116,0,47371,47371,47371,47371,0,0,0,25731,25731,46332,4666,0.9999830722808838,42,0,85726d30973b39da1d75c5e51a70f746ce46aaa77a5b0dd227302e2ab78fb53f,False,Q1
0,1,RIM_ONE_r3_train_N-56-R,1,9339,9339,0,5152,5152,5152,5152,0,0,0,2334,2334,0,0,0.0033950177976205323,1,0,392b3e1d4ca0596c2c6004bd0dad2d7c238b1cb48de38f9193bf45f01b649ae9,False,Q1
0,1,RIM_ONE_r3_train_N-56-R,2,3001,3001,0,1788,1788,1788,1788,0,0,0,294,294,0,0,0.5775471284054895,1,0,be8d02fd1cb19f014365217ef4712d35374fb0974f6d04dcac62bdb406889185,False,Q1
0,1,RIM_ONE_r3_train_N-56-R,0,135116,135116,0,47371,47371,47371,47371,0,0,0,15252,15252,74727,7182,0.9999966621398662,1,0,373719837618a3c25303f6e16986f74441763a15aa770f6ac4cd992d20330a71,False,Q2
0,1,RIM_ONE_r3_train_N-56-R,1,9339,9339,0,5152,5152,5152,5152,0,0,0,2261,2261,0,0,0.00738167665047884,1,0,b93a3c47da029bc9bb77154d7e813d4a0a5a65417a0fe129b90da80d68ee9cb9,False,Q2
0,1,RIM_ONE_r3_train_N-56-R,2,3001,3001,0,1788,1788,1788,1788,0,0,0,194,194,0,0,0.7451432043170968,1,0,9f99d145e6d357651da380d681292156d68acf464d215241069432ed65a53260,False,Q2
0,1,RIM_ONE_r3_train_N-58-R,0,136777,136777,0,55140,55140,55140,55140,0,0,0,27229,27229,38450,3517,0.999971615974695,1,0,e393e6037777e437dcbc04cf4bfd1841707c47ea580f46a23757b10d109c48a8,False,Q1
0,1,RIM_ONE_r3_train_N-58-R,1,5785,5785,0,2332,2332,2332,2332,0,0,0,1430,1430,0,0,0.0006405215699781314,1,0,b5cd31cc2032f9ec2f51d25ea2f91bf4d9878cffe01c27b1e0c68576e3ce6870,False,Q1
0,1,RIM_ONE_r3_train_N-58-R,2,4894,4894,0,1937,1937,1937,1937,0,0,0,551,551,0,0,0.6404717906925304,1,0,1ad7f76df491f92166b4e45c5d5382c3e9e7a8c97caa598b50408affd19d08b1,False,Q1
0,1,RIM_ONE_r3_train_N-58-R,0,136777,136777,0,55140,55140,55140,55140,0,0,0,16671,16671,69442,6413,0.9999953508376909,2,0,3ff0ef1baba081eaf6c882af505a0067fe0d0e63fbee34064769f1d0afad842c,False,Q2
0,1,RIM_ONE_r3_train_N-58-R,1,5785,5785,0,2332,2332,2332,2332,0,0,0,1236,1236,0,0,0.006355263188413766,1,0,09bb25057b173dfc31223a50aee7c96806e5a0d73e1c366f9aebec6fdd1161bf,False,Q2
0,1,RIM_ONE_r3_train_N-58-R,2,4894,4894,0,1937,1937,1937,1937,0,0,0,400,400,0,0,0.7532934385943802,1,0,62b36e4bc2dde28e42c974f5700a6a8ff674174aeeabf1bbe5dc99b1a61b4731,False,Q2
0,1,RIM_ONE_r3_train_N-61-L,0,131310,131310,0,51164,51164,51164,51164,0,0,0,30179,30179,26947,7366,0.9994261906171398,1,0,5ffdcbeea0b171bbe56b2c42bd402edc027c3eef1a46c25cf1911bb6a38bbdd2,False,Q1
0,1,RIM_ONE_r3_train_N-61-L,1,11758,11758,0,5860,5860,5860,5860,0,0,0,3036,3036,0,0,0.005736471967412405,1,0,296f888d93b2abac93adc6c9f7e2abe98bfbd4470f75013fc959feaef5ecd36c,False,Q1
0,1,RIM_ONE_r3_train_N-61-L,2,4388,4388,0,1451,1451,1451,1451,0,0,0,355,355,0,0,0.6234789658660088,1,0,9807fd414938dbf4b940a18baaf57cc4b03e916566a26489b223bcae1bdb69bd,False,Q1
0,1,RIM_ONE_r3_train_N-61-L,0,131310,131310,0,51164,51164,51164,51164,0,0,0,26445,26445,44480,10666,0.9996401071548462,2,0,7580d5b611bda4fa769c27cc8b292eb2f65356359ca6caf468e5a92be19de226,False,Q2
0,1,RIM_ONE_r3_train_N-61-L,1,11758,11758,0,5860,5860,5860,5860,0,0,0,3102,3102,0,0,0.010780154298477557,1,0,23bc85fad7f4c717e53f8edc3a52a2af960e3af42ac43a36a8257251ff607481,False,Q2
0,1,RIM_ONE_r3_train_N-61-L,2,4388,4388,0,1451,1451,1451,1451,0,0,0,276,276,0,0,0.774620856880623,1,0,de3fde67d4c179e61c1498899249ac451f1576155cfcc66d5bafef3983b6d56b,False,Q2
0,1,RIM_ONE_r3_train_N-63-L,0,130352,130352,0,48870,48870,48870,48870,0,0,0,40836,40836,63197,568,0.9999998807907104,8835,0,29d72627edc83f1243ab936d280c46242eaa92b488805e62b0900ae97ce329a1,False,Q1
0,1,RIM_ONE_r3_train_N-63-L,1,12107,12107,0,5811,5811,5811,5811,0,0,0,3178,3178,0,0,0.006894074832355443,1,0,151bdb69af38d884c2a84edc756622a3683b5f1ea007c0091bf2b79998c29efd,False,Q1
0,1,RIM_ONE_r3_train_N-63-L,2,4997,4997,0,2010,2010,2010,2010,0,0,0,563,563,0,0,0.5820793750177699,1,0,66256bce1deb6dec01a53e15bdb267f9ced1620a334f8a9eb8ead430649e31b9,False,Q1
0,1,RIM_ONE_r3_train_N-63-L,0,130352,130352,0,48870,48870,48870,48870,0,0,0,40455,40455,85700,4155,0.9999999999998179,1,0,9a419322ed66c6345d37c07708c81791aff0adaeb8d5ae51f61c1002b4b59002,False,Q2
0,1,RIM_ONE_r3_train_N-63-L,1,12107,12107,0,5811,5811,5811,5811,0,0,0,3262,3262,0,0,0.012178624887910687,1,0,afddc82a1974ba56ac02e3ec5ed25a929537005ca72dd08b4cec81a133e661b0,False,Q2
0,1,RIM_ONE_r3_train_N-63-L,2,4997,4997,0,2010,2010,2010,2010,0,0,0,167,167,0,0,0.7108141005742165,1,0,7eb2c50b6f5fcdc0f1f19e2b929d450ad150a6daa672eacfe84462ebb5bbfaca,False,Q2
0,1,RIM_ONE_r3_train_N-73-R,0,114988,114988,0,45106,45106,45106,45106,0,0,0,15777,15777,130,65,0.9711449063995785,1,0,12b271b41cd426b4d8829bdd89bef769d03e8831945f054246fa04f828a2aacd,False,Q1
0,1,RIM_ONE_r3_train_N-73-R,1,30020,30020,0,2635,2635,2635,2635,0,0,0,2532,2532,0,0,0.7674162336669883,1,0,0ab891996490ec01d6a5d969a699007f0c7e4314223d63832c902f8615573a82,False,Q1
0,1,RIM_ONE_r3_train_N-73-R,2,2448,2448,0,359,359,359,359,0,0,0,270,270,0,0,0.8339868541137889,1,0,702fd0c94cff068709d730ee4ac75aa5cec2322f316a483c3e6b42b7fd5bca5a,False,Q1
0,1,RIM_ONE_r3_train_N-73-R,0,114988,114988,0,45106,45106,45106,45106,0,0,0,13062,13062,8178,2624,0.9912623652935202,1,0,2b0e9065a1eb6b4b3465c587a9d8d9790f8f769cf529bdb6240202e7fa1ba6af,False,Q2
0,1,RIM_ONE_r3_train_N-73-R,1,30020,30020,0,2635,2635,2635,2635,0,0,0,2526,2526,0,0,0.7810862658271004,1,0,783fa243ab32920e4c521f926dc2de225c0910dab19445820e28e2eff5fdd4ab,False,Q2
0,1,RIM_ONE_r3_train_N-73-R,2,2448,2448,0,359,359,359,359,0,0,0,291,291,0,0,0.8700361541006938,1,0,6117977d2830df9eaeec95ec29d580382d816b61a3f0d9e389293ccc148cbbfe,False,Q2
0,1,RIM_ONE_r3_train_N-79-L,0,139674,139674,0,49298,49298,49298,49298,0,0,0,25490,25490,28950,8371,0.9993134735650864,1,0,c34d538f96c2d478cf0d24587e1ba7326c21dae40d30b3ecf2459ffe69ad5ded,False,Q1
0,1,RIM_ONE_r3_train_N-79-L,1,6010,6010,0,1932,1932,1932,1932,0,0,0,1741,1741,0,0,0.33122626685374407,1,0,32953113c9cbe7ef5bdd8bf22a9f5928fa7f9cdf827795cd780cf6e706adaed0,False,Q1
0,1,RIM_ONE_r3_train_N-79-L,2,1772,1772,0,606,606,606,606,0,0,0,220,220,0,0,0.3381983013900055,1,0,4a0067c5ff71d783b25e3ac89678a18c15037e4dfc3ababeedac06a51150bb48,False,Q1
0,1,RIM_ONE_r3_train_N-79-L,0,139674,139674,0,49298,49298,49298,49298,0,0,0,22011,22011,42836,10879,0.9995070695876715,1,0,c0f69753f0870d24939b341f9f8a2a85649a70b4901cf68a0459b038b48dc7f1,False,Q2
0,1,RIM_ONE_r3_train_N-79-L,1,6010,6010,0,1932,1932,1932,1932,0,0,0,1788,1788,0,0,0.5632657500536078,1,0,d5f4498017c030b227093a756d29e8955e02854f91fcbfc33039b0e7d0839316,False,Q2
0,1,RIM_ONE_r3_train_N-79-L,2,1772,1772,0,606,606,606,606,0,0,0,115,115,0,0,0.7743366556638703,1,0,235a7cfeb298f134c4aeda2a16c29d4b21f7277d9270a544f410a95843dee30f,False,Q2
0,1,RIM_ONE_r3_train_N-83-L,0,140539,140539,0,37065,37065,37065,37065,0,0,0,18611,18611,43276,7300,0.9999732971191406,34,0,03c288459835637a8e6ac1765672f3b019143f2408c9f735dd1dc7e6ab80785a,False,Q1
0,1,RIM_ONE_r3_train_N-83-L,1,6719,6719,0,2685,2685,2685,2685,0,0,0,1485,1485,0,0,0.01490804775059635,1,0,b2ae5f6af78d9d645b5610dbd20360e29d0a751859f85755fad0598e1defc399,False,Q1
0,1,RIM_ONE_r3_train_N-83-L,2,198,198,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,c8b71b74e80c086288a5250dfeada6fc1337443de231076ce96ca2dab4729e6c,False,Q1
0,1,RIM_ONE_r3_train_N-83-L,0,140539,140539,0,37065,37065,37065,37065,0,0,0,12313,12313,72024,9654,0.9999954700469968,20,0,ff711812c9f3d9c8b1399c35f1ba5bd0e99d182ed21dbb2beeab7069f2608a8f,False,Q2
0,1,RIM_ONE_r3_train_N-83-L,1,6719,6719,0,2685,2685,2685,2685,0,0,0,1604,1604,0,0,0.019570239509059416,1,0,5defcd87f61d649c05e061df1dbf6711055c85d3af0bcc2b504a1be17ee2ad28,False,Q2
0,1,RIM_ONE_r3_train_N-83-L,2,198,198,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,c8b71b74e80c086288a5250dfeada6fc1337443de231076ce96ca2dab4729e6c,False,Q2
0,1,RIM_ONE_r3_train_N-85-L,0,137739,137739,0,30110,30110,30110,30110,0,0,0,20806,20806,46635,2850,0.9999953508377075,179,0,82b13f6f98b3e90947a1b33f5d8e843a2d266dfb3a19286b5a3243e72292fedf,False,Q1
0,1,RIM_ONE_r3_train_N-85-L,1,7637,7637,0,1457,1457,1457,1457,0,0,0,1220,1220,0,0,0.04692879327681637,1,0,551cd9e444551fe43097b4f7e466419ce874c7072036bc7ea9956fe107432019,False,Q1
0,1,RIM_ONE_r3_train_N-85-L,2,2080,2080,0,272,272,272,272,0,0,0,111,111,0,0,0.7241902079118114,1,0,4c8bd9d56e3cf6cea9b26de5a633d521c51ea177cccd21510e253578d9b52a23,False,Q1
0,1,RIM_ONE_r3_train_N-85-L,0,137739,137739,0,30110,30110,30110,30110,0,0,0,13370,13370,66268,3746,0.999998927116394,540,0,02468a4721214e3bc69415dba1e3b06a1b44cec3fdaee6161b7af29c8c9790c4,False,Q2
0,1,RIM_ONE_r3_train_N-85-L,1,7637,7637,0,1457,1457,1457,1457,0,0,0,1242,1242,0,0,0.06217968725097831,1,0,e828770a95545caf1eed03f2d1196bcd0a6d1e4387bad820955467b03f81632c,False,Q2
0,1,RIM_ONE_r3_train_N-85-L,2,2080,2080,0,272,272,272,272,0,0,0,104,104,0,0,0.7470865562966763,1,0,8ac400afad3800ff52f908ca5354368e66a156344eaecc728782d350c092c28b,False,Q2
0,1,RIM_ONE_r3_train_N-91-L,0,132396,132396,0,65001,65001,65001,65001,0,0,0,25763,25763,28045,5848,0.9994427059056141,1,0,b83bdbe2817dc19aea050c4a85d5ea535cdfecd8df4abfd4b51e9de5442546a3,False,Q1
0,1,RIM_ONE_r3_train_N-91-L,1,10703,10703,0,3211,3211,3211,3211,0,0,0,2907,2907,0,0,0.04379278016770207,1,0,1ccf0ba1e513741eff20f611a96f9e600bb8ac68fa436a64276e19dc67c474da,False,Q1
0,1,RIM_ONE_r3_train_N-91-L,2,4357,4357,0,2357,2357,2357,2357,0,0,0,785,785,0,0,0.415411714193674,1,0,25e53b8eae8124640d43413f871cbef8af8e91899f480b74f22da3c135248e2a,False,Q1
0,1,RIM_ONE_r3_train_N-91-L,0,132396,132396,0,65001,65001,65001,65001,0,0,0,17274,17274,52683,8598,0.9998642206192017,10,0,1a694987e0095b38732bc2cadb2af5480b9cae33130e690b815910814e96843e,False,Q2
0,1,RIM_ONE_r3_train_N-91-L,1,10703,10703,0,3211,3211,3211,3211,0,0,0,3025,3025,0,0,0.05791789374149843,1,0,5b4a121e6dd166153d4ff5c9e50324672e2b0dc9dc51f16b7cf5ab4b006c696f,False,Q2
0,1,RIM_ONE_r3_train_N-91-L,2,4357,4357,0,2357,2357,2357,2357,0,0,0,476,476,0,0,0.7774168850312703,1,0,5f3d25bea747a0acc969f47378cdeaf6d0d1770ab3dd323fc8753c6301093d46,False,Q2
0,1,RIM_ONE_r3_train_S-13-R,0,134896,134896,0,41741,41741,41741,41741,0,0,0,28133,28133,64080,1954,0.9999990463256836,1001,0,93bb42233393e9e277b20d99165a5f6427c5ebd7b8cef2b1866ac9a766599841,False,Q1
0,1,RIM_ONE_r3_train_S-13-R,1,7767,7767,0,3890,3890,3890,3890,0,0,0,2122,2122,0,0,0.0020822859332612987,1,0,1e7b531327e029084483b5bc3cc51983d2a7fffc716d978942c2e561942c7dbc,False,Q1
0,1,RIM_ONE_r3_train_S-13-R,2,4793,4793,0,2785,2785,2785,2785,0,0,0,539,539,0,0,0.5950980055796008,1,0,5bbde2f9a24d9c128ac09a3b18904ba7ef846661d3c04ad7a378028d04d00ec6,False,Q1
0,1,RIM_ONE_r3_train_S-13-R,0,134896,134896,0,41741,41741,41741,41741,0,0,0,13875,13875,95711,3419,0.9999999999652407,1,0,cbc86ffaa8518442748f5415ea00cc93a7e6ad4c19d17077fb074cb382a72a3a,False,Q2
0,1,RIM_ONE_r3_train_S-13-R,1,7767,7767,0,3890,3890,3890,3890,0,0,0,1957,1957,0,0,0.006310948742399802,1,0,30e361de873fdfe45b68e18604c498f762ac284f6c1e21c0023d81b537508df3,False,Q2
0,1,RIM_ONE_r3_train_S-13-R,2,4793,4793,0,2785,2785,2785,2785,0,0,0,357,357,0,0,0.7614188689074098,1,0,16a4ee9b85ba1fff18c1a1f31e380597930f6317e4f6820e5c0991fb05a937b8,False,Q2
0,1,RIM_ONE_r3_train_S-18-L,0,135738,135738,0,42754,42754,42754,42754,0,0,0,25580,25580,49745,4738,0.9999833106994629,49,0,5dcb1aaaa7657165d2a676d6a9b1b3d2b04ccfcb6a7678bd85975983ceb41a8f,False,Q1
0,1,RIM_ONE_r3_train_S-18-L,1,6939,6939,0,2990,2990,2990,2990,0,0,0,1841,1841,0,0,0.0007407702993514595,1,0,75a30a9fcdc12d990dd14bc2ffcaef68fb3111e9b676223699fa055384a88f3c,False,Q1
0,1,RIM_ONE_r3_train_S-18-L,2,4779,4779,0,1360,1360,1360,1360,0,0,0,569,569,0,0,0.6099003128417735,1,0,c8c69bee54da01a33230e59105d809979e9958576fd0d1a080397ad39c1b456d,False,Q1
0,1,RIM_ONE_r3_train_S-18-L,0,135738,135738,0,42754,42754,42754,42754,0,0,0,14338,14338,77924,7156,0.9999954700469971,244,0,ce03adee9ad130c48a40a68d61e903e2c5ac0e4dea65b0ea16e6becd78ef837c,False,Q2
0,1,RIM_ONE_r3_train_S-18-L,1,6939,6939,0,2990,2990,2990,2990,0,0,0,1716,1716,0,0,0.005956164549700159,1,0,542a3602a50cb73b83305e74d0859d6a07a49cb7de0bb0edba4d5fb0760c7a91,False,Q2
0,1,RIM_ONE_r3_train_S-18-L,2,4779,4779,0,1360,1360,1360,1360,0,0,0,324,324,0,0,0.7406749926947489,1,0,83f5d5b9b9d1265d5e700f6caae85ae01b5e296f82c0928fc9adb7c39cc85ea1,False,Q2
0,1,RIM_ONE_r3_train_S-19-R,0,126083,126083,0,50699,50699,50699,50699,0,0,0,21364,21364,17045,6494,0.9990640282630907,1,0,087eb73ed98b6a6f79f243a53fb64d3ad17035a78cbfdf3d87e044a624f125dd,False,Q1
0,1,RIM_ONE_r3_train_S-19-R,1,17053,17053,0,7599,7599,7599,7599,0,0,0,3927,3927,0,0,0.006430869035328086,1,0,5938f459bcd4f1dec11d055718f84ebf6c1cbdbee6abdb0e4a07d69dca47bafc,False,Q1
0,1,RIM_ONE_r3_train_S-19-R,2,4320,4320,0,607,607,607,607,0,0,0,411,411,0,0,0.7525414705974975,1,0,72d1782bdf891c95163a9c7896f1816f5656e26a1e084df3430fc74d265fb370,False,Q1
0,1,RIM_ONE_r3_train_S-19-R,0,126083,126083,0,50699,50699,50699,50699,0,0,0,16982,16982,36490,10773,0.999505162239045,1,0,2a89b75a420774aa14a0a6a7815d4aa42241fbbb933da5ba51566ade8d7805de,False,Q2
0,1,RIM_ONE_r3_train_S-19-R,1,17053,17053,0,7599,7599,7599,7599,0,0,0,4084,4084,0,0,0.013573399900513412,1,0,46855338da764bf53d6afd5f466ff57768548847d59e96eb292138d29b579765,False,Q2
0,1,RIM_ONE_r3_train_S-19-R,2,4320,4320,0,607,607,607,607,0,0,0,386,386,0,0,0.8409148628539462,1,0,c71723929819abcab8fa967fe38288fd4a468472ab6791e38b9c2e9f0ad922fe,False,Q2
0,1,RIM_ONE_r3_train_S-20-L,0,138429,138429,0,46307,46307,46307,46307,0,0,0,22661,22661,44454,6139,0.9999713897705078,39,0,d443bfb8753d4216da5843b12f8220cc24870c817f1ede786bfcaeb66b506b43,False,Q1
0,1,RIM_ONE_r3_train_S-20-L,1,5899,5899,0,3113,3113,3113,3113,0,0,0,1564,1564,0,0,0.00169401935766112,1,0,a2596cdb3cd2d4cfb19e895a068ea0e8161a1e86edccb898c2beaec7a7526225,False,Q1
0,1,RIM_ONE_r3_train_S-20-L,2,3128,3128,0,1525,1525,1525,1525,0,0,0,264,264,0,0,0.6111957603474917,1,0,71a71ed7d525c4076420c27343c6219fb48e2c9fed1725efe7af53102e233e95,False,Q1
0,1,RIM_ONE_r3_train_S-20-L,0,138429,138429,0,46307,46307,46307,46307,0,0,0,13864,13864,76693,8343,0.9999957084655762,99,0,eedbfe8907b9b41f1aac28ef95872e96316e5d43f5a6fdaafec4c683b38b1f52,False,Q2
0,1,RIM_ONE_r3_train_S-20-L,1,5899,5899,0,3113,3113,3113,3113,0,0,0,1519,1519,0,0,0.006996311829797779,1,0,16ca47d5b8a51f25676e9e0144818330a096928c7320bfc79c7143faa8019921,False,Q2
0,1,RIM_ONE_r3_train_S-20-L,2,3128,3128,0,1525,1525,1525,1525,0,0,0,149,149,0,0,0.7212791432949213,1,0,ca898878dd7fb1047c91eac8ec540f3990bad3df02b07217beef9c9187adc341,False,Q2
0,1,RIM_ONE_r3_train_S-25-L,0,126853,126853,0,52824,52824,52824,52824,0,0,0,19205,19205,9245,4060,0.9979223608970642,4,0,6e73248a86c419a9ff2eb18732a97f0700f43498abd23c42a833f987dc7032cc,False,Q1
0,1,RIM_ONE_r3_train_S-25-L,1,15702,15702,0,7050,7050,7050,7050,0,0,0,4033,4033,0,0,0.010349321491161786,1,0,920bbaddeb3406efad1a47fe852da976e5547015729bb3e917245d43739c6fed,False,Q1
0,1,RIM_ONE_r3_train_S-25-L,2,4901,4901,0,2940,2940,2940,2940,0,0,0,947,947,0,0,0.4864156501124065,1,0,a7328ade266b6a15080c4f5831e50dcd65a90951f167949b662ace00adc7da72,False,Q1
0,1,RIM_ONE_r3_train_S-25-L,0,126853,126853,0,52824,52824,52824,52824,0,0,0,15313,15313,25355,8550,0.9991444349288849,1,0,b56d98ff84c459842855e00ec3e6c5f74bd1e7d5ad0afab63913d7724aa146e9,False,Q2
0,1,RIM_ONE_r3_train_S-25-L,1,15702,15702,0,7050,7050,7050,7050,0,0,0,4096,4096,0,0,0.015098390132599941,1,0,891a55cc6a392f0f133712f900a5275f7abe4e4584c2fae545be52f4adcbbb3c,False,Q2
0,1,RIM_ONE_r3_train_S-25-L,2,4901,4901,0,2940,2940,2940,2940,0,0,0,544,544,0,0,0.7786967472342591,1,0,8fa8a6626b778c968379a43c1442dfb38e230b99250562317bc0a1831e3fd142,False,Q2
0,1,RIM_ONE_r3_train_S-26-R,0,126603,126603,0,54493,54493,54493,54493,0,0,0,23650,23650,36344,8981,0.9997565150260925,6,0,f1cd5ff7d3d4b420a4bf55bb3d0c7b41d584817de2a8d78389005a953f563bda,False,Q1
0,1,RIM_ONE_r3_train_S-26-R,1,14771,14771,0,6286,6286,6286,6286,0,0,0,4084,4084,0,0,0.010964084130095595,1,0,a67971a44ce6cf4faa22bd1a94e408ac4c6eb48720665f31c98314bf43075d1d,False,Q1
0,1,RIM_ONE_r3_train_S-26-R,2,6082,6082,0,3037,3037,3037,3037,0,0,0,1299,1299,0,0,0.5013705380874917,1,0,90da7ef69190d6e0d7ced54fd6a0eaf757574a041a6f11d0e31f4e7c3e4ff3c0,False,Q1
0,1,RIM_ONE_r3_train_S-26-R,0,126603,126603,0,54493,54493,54493,54493,0,0,0,12829,12829,69581,11873,0.9999731779098511,22,0,eec67a8fe7cffa75cee0cba5ea971f0adcbd00f579695b78b1f65548aba25f18,False,Q2
0,1,RIM_ONE_r3_train_S-26-R,1,14771,14771,0,6286,6286,6286,6286,0,0,0,4017,4017,0,0,0.015413284276892975,1,0,530f89fec31594bdd6a678fa6d08028e1f576374d3831f4eb43a45d6776218d8,False,Q2
0,1,RIM_ONE_r3_train_S-26-R,2,6082,6082,0,3037,3037,3037,3037,0,0,0,986,986,0,0,0.8228761984941149,1,0,0f10a7b05ddebd55a59b365965d0fd16bec66d43c711f62019b6042b654ad535,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_028,0,136864,136864,0,52041,52041,52041,52041,0,0,0,26478,26478,20357,5425,0.9994503855705261,1,0,f636f0a26bdc7bae257ebe017f647331efcc6b1935a15681a2111ab9a4aab98f,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_028,1,5336,5336,0,3376,3376,3376,3376,0,0,0,1395,1395,0,0,2.4270090812278182e-12,1,0,9feb17ab9e5c41946e81764f6088ca899d599a7749017db53ab523c87e1dea4e,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_028,2,5256,5256,0,1703,1703,1703,1703,0,0,0,47,47,0,0,0.6720871095124211,1,0,9629aad1ef9d3ccab0c3686e9bbd369c94780b52a64c4afe4aef67a922894084,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_028,0,136864,136864,0,52041,52041,52041,52041,0,0,0,26537,26537,22411,6178,0.9994733539717664,1,0,1bb04edd513045f6d6ab383d82cd6f3585ba598cbae19c4ac0e3f4a0c1b62fe6,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_028,1,5336,5336,0,3376,3376,3376,3376,0,0,0,1391,1391,0,0,7.840992115191053e-11,1,0,224936be0eca576b7981f342334cba4dd7b4cb61dc9f92aebf4878c4050fd4e7,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_028,2,5256,5256,0,1703,1703,1703,1703,0,0,0,1,1,0,0,0.7007926106452942,1,0,d28316755e7e0bae5104a820b76e7d35775ce13f416945122e60c953e2918c43,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_029,0,129069,129069,0,50982,50982,50982,50982,0,0,0,27543,27543,40158,6815,0.9998815059661865,12,0,b6fa8bb934a4c9c46fdc7829c93430c1b34b512949804663dfc4e76888080d31,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_029,1,16538,16538,0,9324,9324,9324,9324,0,0,0,4690,4690,0,0,6.838701476730825e-10,1,0,9ad5f0bf90a93ccafc70bd545e02d2495acdc096be9f39a0205904ef0bfb10fe,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_029,2,1849,1849,0,329,329,329,329,0,0,0,36,36,0,0,0.640110882893601,1,0,2d2dc3326552effc2fe57d248cf7ffbfcbcb6ca2c425ef79938306cd25078a2f,False,Q1
0,2,Drishti_GS_test_gdrishtiGS_029,0,129069,129069,0,50982,50982,50982,50982,0,0,0,27591,27591,41830,6936,0.999882962580206,1,0,a39895eb5ba0013fd16ef3a1cf0f084e2baddd5f515318c86767ef1f8b1b4f67,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_029,1,16538,16538,0,9324,9324,9324,9324,0,0,0,4671,4671,0,0,1.5532352010464152e-08,1,0,d809b1a695ea1ed9787d3d4e125dbad52f6b30399c37b1822176a9b3e4e0f76d,False,Q2
0,2,Drishti_GS_test_gdrishtiGS_029,2,1849,1849,0,329,329,329,329,0,0,0,10,10,0,0,0.7041851282119732,1,0,ddf8c340c92b9f85e3ce3ce7ca2599c8cca0cb8cdf0084ddf02bcfbc4ae3409e,False,Q2
