batch_id,block,candidate,cosine,domain,dot,negative_cosine,pair_index,seed,stage_index,supervised_norm,supervised_zero,undefined_reason,unsupervised_norm,unsupervised_zero
B0/seed0/stage0/REFUGE/pair07,bottleneck,Q0,-0.6601655370060662,REFUGE,-0.0007092947440114603,True,7,0,0,0.06347342981180648,False,,0.016927075316161642,False
B0/seed0/stage0/REFUGE/pair07,bottleneck,Q1,-0.8277874525245362,REFUGE,-0.0034112398954366336,True,7,0,0,0.06347342981180648,False,,0.06492343010436788,False
B0/seed0/stage0/REFUGE/pair07,dec3,Q0,0.09526743853454019,REFUGE,2.770489059519595e-05,False,7,0,0,0.042394302358881246,False,,0.006859689501336772,False
B0/seed0/stage0/REFUGE/pair07,dec3,Q1,-0.37579111855897396,REFUGE,-0.0006777955502136207,True,7,0,0,0.042394302358881246,False,,0.04254462584531318,False
B0/seed0/stage0/REFUGE/pair07,dec2,Q0,0.8714994169324817,REFUGE,0.0008200204389383293,False,7,0,0,0.06360818734948616,False,,0.01479260146216202,False
B0/seed0/stage0/REFUGE/pair07,dec2,Q1,0.559846474864639,REFUGE,0.0011171215529221887,False,7,0,0,0.06360818734948616,False,,0.031370284926260365,False
B0/seed0/stage0/REFUGE/pair07,dec1,Q0,0.7941694255259959,REFUGE,0.5121117877602762,False,7,0,0,1.4677745548361982,False,,0.43933141042256035,False
B0/seed0/stage0/REFUGE/pair07,dec1,Q1,0.8153066112136919,REFUGE,0.5563161951134751,False,7,0,0,1.4677745548361982,False,,0.46488055883167045,False
B0/seed0/stage0/REFUGE/pair07,classifier.mu,Q0,-0.07380885014873066,REFUGE,-0.0328217355790098,True,7,0,0,1.3279732534883824,False,,0.33486038690743997,False
B0/seed0/stage0/REFUGE/pair07,classifier.mu,Q1,-0.21627338547651456,REFUGE,-0.0841450605160182,True,7,0,0,1.3279732534883824,False,,0.29297881657696606,False
B0/seed0/stage1/RIM_ONE_r3/pair00,encoder,Q0,-0.4021500292163694,RIM_ONE_r3,-0.003236767141463352,True,0,0,1,0.16714105928093898,False,,0.04815486856308463,False
B0/seed0/stage1/RIM_ONE_r3/pair00,encoder,Q1,-0.5730191106595504,RIM_ONE_r3,-0.021273286711437096,True,0,0,1,0.16714105928093898,False,,0.22211727501979414,False
B0/seed0/stage1/RIM_ONE_r3/pair00,bottleneck,Q0,-0.19914362262934734,RIM_ONE_r3,-2.3421517010741027e-05,True,0,0,1,0.03526558300370659,False,,0.0033350131435202863,False
B0/seed0/stage1/RIM_ONE_r3/pair00,bottleneck,Q1,0.19147236325122147,RIM_ONE_r3,0.00010617353303934114,False,0,0,1,0.03526558300370659,False,,0.015723857659201847,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec3,Q0,0.5249044972619401,RIM_ONE_r3,6.0535112005360345e-05,False,0,0,1,0.027126549714327312,False,,0.004251405188072925,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec3,Q1,-0.25365642951886513,RIM_ONE_r3,-0.00010770413383578555,True,0,0,1,0.027126549714327312,False,,0.015652796498828683,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec2,Q0,-0.4121943318561639,RIM_ONE_r3,-1.4168468902513449e-05,True,0,0,1,0.010273024937099124,False,,0.0033459740122479204,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec2,Q1,-0.5839059199789536,RIM_ONE_r3,-7.070793746297824e-05,True,0,0,1,0.010273024937099124,False,,0.011787642295537814,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec1,Q0,0.2401750343619871,RIM_ONE_r3,0.0060855425247231705,False,0,0,1,0.1620008895604661,False,,0.1564062273995561,False
B0/seed0/stage1/RIM_ONE_r3/pair00,dec1,Q1,-0.03393953255015643,RIM_ONE_r3,-0.0014853748503597939,True,0,0,1,0.1620008895604661,False,,0.2701548760751365,False
B0/seed0/stage1/RIM_ONE_r3/pair00,classifier.mu,Q0,-0.2852546509812438,RIM_ONE_r3,-0.005284031308262217,True,0,0,1,0.15491177909659978,False,,0.1195771522311723,False
B0/seed0/stage1/RIM_ONE_r3/pair00,classifier.mu,Q1,-0.7885400121534477,RIM_ONE_r3,-0.03199417550041163,True,0,0,1,0.15491177909659978,False,,0.2619164320026067,False
B0/seed0/stage1/RIM_ONE_r3/pair01,encoder,Q0,-0.6148375510355181,RIM_ONE_r3,-0.022083308923713005,True,1,0,1,0.47493429714266594,False,,0.07562584334072535,False
B0/seed0/stage1/RIM_ONE_r3/pair01,encoder,Q1,-0.10474054034529513,RIM_ONE_r3,-0.011659727354445395,True,1,0,1,0.47493429714266594,False,,0.23439052515964479,False
B0/seed0/stage1/RIM_ONE_r3/pair01,bottleneck,Q0,0.22707536366098016,RIM_ONE_r3,2.4861231274471265e-05,False,1,0,1,0.019240484828285494,False,,0.0056903188722869725,False
B0/seed0/stage1/RIM_ONE_r3/pair01,bottleneck,Q1,0.369051095531357,RIM_ONE_r3,0.00011684797334964985,False,1,0,1,0.019240484828285494,False,,0.016455787633524843,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec3,Q0,0.5261208059998941,RIM_ONE_r3,8.013493708807939e-05,False,1,0,1,0.0241398650193772,False,,0.006309596489363357,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec3,Q1,0.06678180135253647,RIM_ONE_r3,2.2965912688195326e-05,False,1,0,1,0.0241398650193772,False,,0.014245927920058266,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec2,Q0,-0.24563037439559493,RIM_ONE_r3,-6.511410521497971e-06,True,1,0,1,0.010504662464593573,False,,0.002523544134323382,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec2,Q1,0.3234951403756803,RIM_ONE_r3,5.008398883053609e-05,False,1,0,1,0.010504662464593573,False,,0.01473835614471106,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec1,Q0,0.5500453387084411,RIM_ONE_r3,0.017602253696338777,False,1,0,1,0.4912940905312273,False,,0.06513707418359287,False
B0/seed0/stage1/RIM_ONE_r3/pair01,dec1,Q1,-0.5220658530448478,RIM_ONE_r3,-0.053825010877517156,True,1,0,1,0.4912940905312273,False,,0.20985402233168893,False
B0/seed0/stage1/RIM_ONE_r3/pair01,classifier.mu,Q0,-0.5319841624813257,RIM_ONE_r3,-0.019444982607491355,True,1,0,1,0.388260572257468,False,,0.09414246497772993,False
B0/seed0/stage1/RIM_ONE_r3/pair01,classifier.mu,Q1,-0.8330077587228618,RIM_ONE_r3,-0.01718047585798803,True,1,0,1,0.388260572257468,False,,0.053120585323085424,False
B0/seed0/stage1/RIM_ONE_r3/pair02,encoder,Q0,-0.8104568487551643,RIM_ONE_r3,-0.042254425999250014,True,2,0,1,0.416505457872389,False,,0.12517615666065202,False
B0/seed0/stage1/RIM_ONE_r3/pair02,encoder,Q1,0.3747927456215018,RIM_ONE_r3,0.04756958290470216,False,2,0,1,0.416505457872389,False,,0.30473158496344255,False
B0/seed0/stage1/RIM_ONE_r3/pair02,bottleneck,Q0,-0.8062770558676808,RIM_ONE_r3,-0.00010160075344511691,True,2,0,1,0.023856650129312477,False,,0.005282058001561083,False
B0/seed0/stage1/RIM_ONE_r3/pair02,bottleneck,Q1,0.46637221949389246,RIM_ONE_r3,0.000280283424329086,False,2,0,1,0.023856650129312477,False,,0.025191572663781858,False
B0/seed0/stage1/RIM_ONE_r3/pair02,dec3,Q0,-0.5560064083068291,RIM_ONE_r3,-9.099996842020143e-05,True,2,0,1,0.02048424416401311,False,,0.007989902886150998,False
B0/seed0/stage1/RIM_ONE_r3/pair02,dec3,Q1,0.29565820883186283,RIM_ONE_r3,9.792697423987951e-05,False,2,0,1,0.02048424416401311,False,,0.01616934585509815,False
B0/seed0/stage1/RIM_ONE_r3/pair02,dec2,Q0,-0.641867274698511,RIM_ONE_r3,-2.0126629960705322e-05,True,2,0,1,0.012725765480562904,False,,0.0024640068593277838,False
